Date,int,prc,mom,hlv,vol,R^2,s_size
2016-05-19,-0.00941425,0.00107778,0.09074504,-0.00399609,-0.00062752,0.13757927,2000
2016-05-20,0.00569835,-0.00059027,-0.05716592,0.00186403,0.00027841,0.01099263,2000
2016-05-23,-0.00230229,0.00030646,0.05871620,-0.00362131,-0.00065974,0.08525717,2000
2016-05-24,0.00722579,-0.00083364,-0.16607894,0.00162415,0.00033822,0.05076992,2000
2016-05-25,0.00616685,-0.00095889,0.04016007,0.00139226,0.00064733,0.01969483,2000
2016-05-26,0.00515532,-0.00094130,0.09004077,0.00301315,0.00044509,0.08019436,2000
2016-05-27,-0.00085497,0.00014154,0.02399295,-0.00084027,-0.00011386,0.00968076,2000
2016-05-30,-0.02902732,0.00290347,0.00003570,-0.00058022,0.01183898,1.00000000,3
2016-05-31,0.00345324,-0.00031218,-0.06807933,0.00250821,-0.00007069,0.02398808,2000
2016-06-01,0.00718106,-0.00317647,-0.24808603,0.00178579,-0.00034926,0.01001164,2000
2016-06-02,-0.00461898,0.00047237,-0.07136990,-0.00332751,-0.00018955,0.08803205,2000
2016-06-03,0.00827423,-0.00226937,-0.02139740,0.00220498,0.00038331,0.07693699,2000
2016-06-06,0.00461188,-0.00071937,-0.00617242,0.00367086,0.00045456,0.11004539,2000
2016-06-07,0.00188775,-0.00035147,0.07376381,-0.00110930,-0.00027284,0.02635369,2000
2016-06-08,0.00982026,-0.00224027,0.04583420,0.00538826,0.00083133,0.12928037,2000
2016-06-09,-0.00700916,0.00043259,0.03905706,-0.00435027,-0.00052286,0.10445691,2000
2016-06-10,-0.01037904,0.00053067,0.01229730,-0.00475418,-0.00111859,0.15848194,2000
2016-06-13,-0.00439644,-0.00000588,0.02480905,-0.00012399,-0.00030041,0.00331084,2000
2016-06-14,-0.00286392,-0.00008750,-0.04948977,-0.00042653,-0.00031091,0.01369691,2000
2016-06-15,0.00084978,0.00024508,-0.07432367,-0.00112490,0.00023309,0.03409182,2000
2016-06-16,-0.00591331,-0.00005423,0.12302462,-0.00348138,-0.00033668,0.05720750,2000
2016-06-17,0.00825973,-0.00165582,-0.09143601,0.00434417,0.00073701,0.25264059,2000
2016-06-20,0.01317394,-0.00047793,0.07553818,0.00368768,0.00067679,0.07512141,2000
2016-06-21,-0.00011968,0.00028529,-0.06173152,-0.00303477,-0.00003765,0.07359157,2000
2016-06-22,0.00475629,-0.00080722,-0.01461937,0.00233194,0.00023516,0.06854575,2000
2016-06-23,0.01045224,-0.00040984,-0.11599226,0.00349063,0.00055846,0.13162578,2000
2016-06-24,-0.03631157,0.00040932,-0.18892801,-0.00891412,-0.00199147,0.07561328,2000
2016-06-27,-0.00952810,0.00013920,0.08286249,-0.00371210,-0.00072040,0.05346774,2000
2016-06-28,0.01095573,-0.00070718,-0.16361349,0.00552823,0.00104220,0.25609642,2000
2016-06-29,0.01337700,-0.00096138,-0.04095271,0.00605375,0.00072486,0.16178885,2000
2016-06-30,0.00146246,0.00020879,-0.00082404,-0.00048868,0.00003440,0.00176725,2000
2016-07-01,0.00439986,-0.00078249,-0.08856829,0.00041574,0.00042172,0.00627097,2000
2016-07-04,0.01005284,-0.00651632,-0.00101338,-0.02071103,0.00115511,1.00000000,4
2016-07-05,-0.00620796,0.00021367,-0.07086310,-0.00448819,-0.00115214,0.07784094,2000
2016-07-06,-0.00636012,0.00063534,0.03329647,-0.00237540,-0.00040299,0.06646960,2000
2016-07-07,0.00370806,-0.00042102,0.00282637,0.00450716,0.00014508,0.08459610,2000
2016-07-08,0.01089816,-0.00081239,-0.00076423,0.00589566,0.00092825,0.19078242,2000
2016-07-11,0.00765584,-0.00077647,-0.06166063,0.00448557,0.00011225,0.10968499,2000
2016-07-12,0.01289453,-0.00167897,-0.11906424,0.00834872,0.00074526,0.23396281,2000
2016-07-13,0.00112631,0.00037128,-0.05559463,0.00299461,0.00025802,0.04220947,2000
2016-07-14,0.00398628,0.00020969,-0.13086260,0.00292602,0.00068700,0.13186876,2000
2016-07-15,0.00111079,0.00054040,-0.04605844,0.00257999,-0.00025811,0.03539054,2000
2016-07-18,-0.00142813,0.00028616,-0.00615257,-0.00234193,-0.00018367,0.04061242,2000
2016-07-19,-0.00021296,-0.00042738,-0.08281625,-0.00126219,-0.00063556,0.07832535,2000
2016-07-20,-0.00208170,0.00093457,0.06811561,-0.00230824,-0.00032186,0.07678084,2000
2016-07-21,0.00293905,-0.00093773,-0.03226893,0.00034537,0.00029865,0.01429153,2000
2016-07-22,0.00030436,-0.00007231,-0.01478215,-0.00018001,-0.00000448,0.00067856,2000
2016-07-25,-0.00200509,0.00005249,0.01614912,-0.00349380,-0.00029622,0.07089362,2000
2016-07-26,0.00187287,-0.00047059,0.01082445,-0.00173651,-0.00008909,0.00844072,2000
2016-07-27,0.00417822,-0.00100030,0.06605041,0.00105431,0.00021160,0.02531015,2000
2016-07-28,-0.00240450,0.00018853,-0.09603145,-0.00054933,-0.00028947,0.01595568,2000
2016-07-29,0.00427475,-0.00154664,-0.03156177,-0.00237798,0.00001154,0.02101961,2000
2016-08-01,-0.00136026,0.00018803,-0.05203006,-0.00103820,-0.00041093,0.04333100,2000
2016-08-02,0.00135731,-0.00028343,-0.06773182,0.00335590,-0.00001645,0.03866797,2000
2016-08-03,0.00028967,-0.00044188,0.00664132,-0.00208622,0.00004587,0.00464922,2000
2016-08-04,0.00320392,-0.00072709,-0.04797344,-0.00085869,-0.00018966,0.00785214,2000
2016-08-05,0.00420613,-0.00020715,-0.01814349,0.00181225,-0.00005824,0.00866090,2000
2016-08-08,0.00485007,-0.00085199,-0.01771248,0.00327405,0.00041908,0.08114420,2000
2016-08-09,0.00408325,-0.00108822,-0.02165836,0.00113278,0.00015604,0.00843109,2000
2016-08-10,0.00421143,-0.00085553,0.02553148,0.00114759,0.00057139,0.01478990,2000
2016-08-11,0.00016590,0.00051240,-0.04834630,0.00238561,0.00089521,0.01783146,2000
2016-08-12,0.00284021,-0.00085650,-0.03074858,0.00115515,0.00017012,0.02187587,2000
2016-08-15,0.00479769,-0.00074472,0.02266551,0.00253984,0.00052103,0.07540762,2000
2016-08-16,0.00136542,-0.00078356,-0.01623334,0.00080624,0.00022097,0.02390079,2000
2016-08-17,-0.00256851,0.00043861,-0.02236293,-0.00068588,-0.00051081,0.01302513,2000
2016-08-18,0.00424650,-0.00094634,-0.00159677,0.00265554,0.00020467,0.04975202,2000
2016-08-19,-0.00014885,-0.00050289,-0.10614101,0.00088621,-0.00120809,0.09366302,2000
2016-08-22,-0.00602730,0.00087538,0.05441956,-0.00355763,-0.00075871,0.12554884,2000
2016-08-23,0.00387697,-0.00020982,0.05280801,-0.00048284,0.00057875,0.01412816,2000
2016-08-24,-0.00050825,-0.00017968,-0.02477959,-0.00255412,-0.00028900,0.03102328,2000
2016-08-25,-0.00073310,-0.00027094,0.02468222,-0.00134988,0.00022885,0.00895732,2000
2016-08-26,0.00431381,-0.00071652,0.02480281,0.00083644,0.00051326,0.04028556,2000
2016-08-29,-0.00033469,0.00025156,0.00656073,-0.00086394,-0.00010318,0.01415664,2000
2016-08-30,0.00320597,-0.00076104,-0.00091416,0.00129067,-0.00002372,0.01025820,2000
2016-08-31,0.00062697,-0.00052707,0.02665039,-0.00222600,-0.00038753,0.04380624,2000
2016-09-01,-0.00044419,-0.00002630,-0.05486058,-0.00206017,-0.00000768,0.02468854,2000
2016-09-02,0.00973160,-0.00144658,0.07591973,0.00384375,0.00044630,0.03543816,2000
2016-09-05,0.00068037,0.00014812,-0.00017935,-0.00778547,-0.00033053,1.00000000,4
2016-09-06,0.00450278,-0.00063379,0.00153939,0.00257685,0.00040990,0.03633233,2000
2016-09-07,0.00178826,-0.00060010,0.00167566,0.00021634,-0.00006135,0.00777894,2000
2016-09-08,0.00240630,-0.00105757,-0.00586765,0.00228497,0.00042872,0.04080015,2000
2016-09-09,-0.00824978,0.00013294,-0.05948483,-0.00348526,-0.00047870,0.09838162,2000
2016-09-12,-0.01031108,0.00123703,0.00342914,-0.00460827,-0.00064882,0.16406860,2000
2016-09-13,-0.01040752,0.00090934,-0.09323754,-0.00335028,-0.00066161,0.17529235,2000
2016-09-14,-0.00120312,0.00049259,-0.01313414,0.00060976,-0.00003015,0.00602730,2000
2016-09-15,0.00272207,-0.00083278,-0.04390318,0.00159103,-0.00012187,0.01869111,2000
2016-09-16,-0.00381002,0.00001907,-0.02677797,-0.00245034,-0.00142391,0.02548745,2000
2016-09-19,0.00786535,-0.00101854,-0.14122743,0.00385982,0.00078039,0.03813390,2000
2016-09-20,0.00218404,0.00043603,0.01351333,-0.00067489,0.00014340,0.00731769,2000
2016-09-21,0.00915700,-0.00122213,-0.00436386,0.00517312,0.00050910,0.17040502,2000
2016-09-22,0.01080859,-0.00092819,0.00843735,0.00471678,0.00047992,0.08328177,2000
2016-09-23,-0.00224593,-0.00018379,-0.03489174,-0.00042520,-0.00047120,0.01205658,2000
2016-09-26,-0.00247235,-0.00024397,-0.09301975,0.00155199,-0.00014189,0.04513298,2000
2016-09-27,-0.00461990,0.00088870,-0.05645026,-0.00402766,-0.00064757,0.10752925,2000
2016-09-28,0.00324001,-0.00049287,0.00930753,0.00212474,0.00048245,0.02480905,2000
2016-09-29,0.00085315,-0.00069204,0.06368181,0.00032858,-0.00048310,0.06803276,2000
2016-09-30,0.00702615,-0.00069763,-0.00130487,0.00184916,0.00069007,0.02311518,2000
2016-10-03,0.00222612,-0.00111881,-0.00974926,0.00085866,0.00024653,0.01438668,2000
2016-10-04,-0.00103044,0.00045147,-0.01146378,-0.00002355,0.00020641,0.00336033,2000
2016-10-05,0.00776185,-0.00101047,-0.05059341,0.00651082,0.00045221,0.19632063,2000
2016-10-06,0.00207294,-0.00130677,0.06197513,-0.00160744,0.00039662,0.00293381,2000
2016-10-07,0.00205988,-0.00020858,-0.10203824,0.00313240,0.00013094,0.04072879,2000
2016-10-10,0.00542159,-0.00048611,-0.06365093,0.00325368,0.00044732,0.09075136,2000
2016-10-11,-0.00171339,-0.00017834,-0.05307753,-0.00031057,-0.00022074,0.01369073,2000
2016-10-12,-0.00277637,0.00052359,-0.05187197,-0.00038487,0.00003050,0.01726199,2000
2016-10-13,-0.00503870,-0.00060131,0.04630592,-0.00296331,-0.00044813,0.03603278,2000
2016-10-14,0.00324734,0.00034719,-0.05677170,0.00173246,0.00041016,0.03166239,2000
2016-10-17,0.00042506,-0.00016298,0.01189404,-0.00009353,0.00025298,0.00369012,2000
2016-10-18,0.00996851,-0.00028356,0.02027121,0.00548388,0.00083095,0.14784173,2000
2016-10-19,0.00594496,-0.00118601,-0.12677005,0.00329503,0.00033798,0.14791430,2000
2016-10-20,-0.00089757,-0.00051215,-0.00881378,-0.00328838,0.00003957,0.02531303,2000
2016-10-21,-0.00393701,-0.00064293,-0.03367824,-0.00545322,-0.00004278,0.02525458,2000
2016-10-24,0.00352841,0.00062306,-0.00318133,0.00072403,0.00015537,0.00272032,2000
2016-10-25,-0.00096919,-0.00019414,-0.06092958,-0.00106287,-0.00054310,0.01269660,2000
2016-10-26,-0.00397537,-0.00031810,-0.08506879,-0.00450506,-0.00020524,0.02081998,2000
2016-10-27,0.00287837,-0.00001243,0.01333942,0.00160211,-0.00024312,0.00214078,2000
2016-10-28,-0.00122704,-0.00006038,-0.01540332,-0.00077972,0.00051248,0.00184041,2000
2016-10-31,0.00071635,0.00025985,-0.00854361,-0.00096055,0.00011175,0.00342013,2000
2016-11-01,0.00394458,-0.00073941,-0.05831755,0.00300656,0.00040012,0.02158187,2000
2016-11-02,-0.00067438,-0.00019814,0.12093441,-0.00343632,-0.00030454,0.01756871,2000
2016-11-03,0.00045192,-0.00011001,-0.01829642,-0.00067171,0.00075939,0.00299041,2000
2016-11-04,0.00163766,-0.00096964,-0.01546158,-0.00072692,-0.00005409,0.00063223,2000
2016-11-07,0.01243310,0.00021641,0.01713422,0.00650709,0.00087009,0.09032923,2000
2016-11-08,-0.00320187,0.00010307,-0.12340108,-0.00349629,-0.00036160,0.01692448,2000
2016-11-09,-0.01272980,0.00067292,-0.11539876,0.00263224,0.00193475,0.01790773,2000
2016-11-10,-0.00749251,0.00185694,0.08301668,0.00391454,0.00107224,0.00358929,2000
2016-11-11,0.00544130,-0.00211835,0.02237517,-0.00102899,-0.00052831,0.00174631,2000
2016-11-14,-0.00320193,0.00135693,0.09240443,0.00426533,0.00006468,0.08311570,2000
2016-11-15,0.00417260,-0.00098639,0.02245241,0.00141580,0.00002744,0.01203517,2000
2016-11-16,0.00926582,-0.00322255,0.06108931,-0.00202175,-0.00081401,0.01094860,2000
2016-11-17,0.01043248,-0.00239647,-0.01532308,0.00608278,0.00034150,0.04343683,2000
2016-11-18,0.00106444,-0.00025481,0.01974251,0.00067276,-0.00021092,0.00516259,2000
2016-11-21,0.01171270,-0.00211628,0.02776440,0.00423390,0.00143286,0.12815477,2000
2016-11-22,0.00879204,-0.00153927,0.05738407,0.00196789,0.00017523,0.04567227,2000
2016-11-23,-0.00824135,0.00095527,0.05608290,-0.00219183,-0.00056777,0.01408520,2000
2016-11-24,-0.00585040,0.00296454,-0.00008879,0.00209427,-0.00923431,1.00000000,3
2016-11-25,-0.00116084,0.00068608,-0.05281861,-0.00069046,0.00000976,0.03536976,2000
2016-11-28,0.00547930,-0.00168066,-0.08048988,0.00164583,0.00000102,0.07363998,2000
2016-11-29,-0.00564241,0.00123590,0.08192707,-0.00442787,-0.00081485,0.12231861,2000
2016-11-30,0.01567423,-0.00282751,-0.11080659,0.01128716,0.00182426,0.12785088,2000
2016-12-01,0.00193808,0.00035545,0.18736649,0.00459772,0.00014063,0.03829010,2000
2016-12-02,0.00167852,-0.00046558,0.02610415,-0.00017382,0.00036651,0.00116636,2000
2016-12-05,0.00515378,0.00006092,-0.07926102,0.00466890,0.00044934,0.08383679,2000
2016-12-06,-0.00118506,0.00051182,-0.00658956,-0.00384325,-0.00043638,0.04348735,2000
2016-12-07,0.00292181,-0.00070586,-0.05576957,-0.00059644,0.00040486,0.01753026,2000
2016-12-08,-0.00136465,0.00057531,-0.05979943,0.00271137,0.00065471,0.03408504,2000
2016-12-09,0.00051838,0.00019961,-0.01971937,0.00237790,-0.00019850,0.00915162,2000
